Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
7740	-2371.369	-2442.417	71.0486	0.0622465	0.0438103	0.0304534	0.0415173	0.0508843	0.105709	0.0417991	0.0303242	0.0368084	0.0140251	0.0387331	0.100453	0.0159202	0.0207211	0.0174486	0.00725893	0.0113203	0.0534077	0.0313024	0.0193735	0.0295599	0.00964735	0.0112698	0.0117391	0.0149071	0.00148673	0.00234161	0.0112039	0.0197606	0.0194425	0.0114319	0.0204092	0.00880707	0.0120201	0.0152693	0.00419626	0.038574	0.0172168	0.00766788	0.0212156	0.0147176	0.00468754	0.00122043	0.0214946	0.00390688	0.0132927	0.00771665	0.0980108	0.010097	0.144947	0.0105826	0.90593	0.8280366	0.084299	0.29931	0.686372	1.45694	3.34102	11.8625	1.788428	0.0447058	0.0314649	0.0218719	0.029818	0.0365455	0.075921	0.0300204	0.0217791	0.026436	0.0100729	0.0278184	0.0721462	0.011434	0.014882	0.0125317	0.00521341	0.00813029	0.0383578	0.0224816	0.0139142	0.0212301	0.00692879	0.00809403	0.0084311	0.0107064	0.00106778	0.00168176	0.00804671	0.0141922	0.0139637	0.00821046	0.014658	0.0063253	0.0086329	0.0109665	0.00301378	0.0277041	0.0123652	0.00550713	0.0152372	0.0105703	0.00336663	0.000876518	0.0154376	0.00280595	0.00954689	0.00554215	0.070392	0.00725173	0.104102	0.00760051	1.035902	0.547035	0.452965	1.392357
7776	-2363.903	-2434.822	70.91956	0.158028	0.0905691	0.022208	0.0369731	0.0687371	0.0922481	0.065236	0.00332682	0.0293587	0.0384994	0.0686383	0.0504878	0.017247	0.015159	0.0143842	0.0277577	0.0122458	0.0894108	0.0290276	0.0283584	0.0223106	0.00755587	0.00696032	0.0200114	0.00762461	0.0061256	0.00123028	0.0149389	0.00580656	0.0124511	0.0028029	0.00985636	0.195457	0.00780823	0.00100292	0.0360097	0.0179862	0.0334967	0.0342895	0.0305758	0.0478092	0.00341831	0.000531155	0.0454249	0.0115148	0.0316507	0.022299	0.0103475	0.0194396	0.0154496	0.136206	0.8000269	0.666704	0.110346	0.341311	0.715075	1.39846	2.92988	9.0624	1.593741	0.0889652	0.0509877	0.0125024	0.0208147	0.0386969	0.051933	0.0367259	0.0018729	0.0165281	0.021674	0.0386413	0.0284231	0.00970953	0.00853406	0.00809787	0.0156267	0.00689402	0.0503357	0.0163417	0.015965	0.0125602	0.00425373	0.00391846	0.0112658	0.00429243	0.00344853	0.000692614	0.00841018	0.00326892	0.00700963	0.00157795	0.00554884	0.110037	0.0043958	0.000564612	0.0202724	0.0101257	0.0188577	0.019304	0.0172133	0.0269152	0.00192441	0.000299025	0.0255729	0.00648252	0.0178184	0.0125537	0.00582531	0.0109439	0.00869766	0.0766797	1.079534	0.599987	0.400013	1.776292
7812	-2376.714	-2447.888	71.17358	0.13817	0.0565517	0.0439093	0.0474093	0.0734863	0.106573	0.0364683	0.0219962	0.0615074	0.0203641	0.0355069	0.056056	0.022231	0.015678	0.00379715	0.0195387	0.00978684	0.0583392	0.0214201	0.0256892	0.00759523	0.0124537	0.0194845	0.0155214	0.0206362	0.000368416	0.00590925	0.00499023	0.01698	0.0219376	0.00263911	0.00719821	0.0042319	0.019694	0.0575364	0.00338616	0.0450964	0.0677126	0.021594	0.0101172	0.0345751	0.020665	0.00772662	0.0192557	0.000529932	0.0198112	0.00438168	0.124283	0.0171082	0.130269	0.00922953	0.703299	0.5423756	0.0913789	0.311316	0.694846	1.43917	3.21217	10.9434	1.730116	0.0849024	0.0347498	0.0269813	0.029132	0.0451558	0.0654868	0.022409	0.0135162	0.037795	0.0125133	0.0218182	0.0344452	0.0136605	0.00963378	0.00233327	0.0120061	0.00601381	0.0358482	0.0131622	0.0157855	0.00466711	0.00765252	0.0119728	0.0095376	0.0126805	0.000226384	0.00363111	0.00306639	0.0104338	0.0134802	0.00162168	0.00442315	0.00260041	0.0121015	0.0353549	0.00208072	0.0277108	0.041608	0.0132691	0.00621678	0.0212457	0.0126982	0.00474784	0.0118322	0.000325632	0.0121736	0.00269245	0.0763692	0.0105126	0.0800473	0.00567135	1.122726	0.648351	0.351649	1.627395
7848	-2376.848	-2447.29	70.44192	0.156285	0.0862881	0.0258069	0.0295661	0.0501223	0.113756	0.0171618	0.0101974	0.0446229	0.0189053	0.0653717	0.118852	0.0132838	0.0289523	0.0243039	0.00407847	0.017536	0.0696663	0.00120415	0.0290405	0.00949912	0.0100914	0.0144174	0.0171023	0.0251975	0.00184221	0.00237323	0.0212724	0.00456085	0.0234627	0.00147965	0.027239	0.131531	0.0109156	0.00283503	0.0103915	0.0190605	0.0252555	0.004212	0.0127806	0.0371559	0.0250665	0.0138632	0.0218378	0.0179681	0.0471655	0.0719724	0.0220052	0.0404597	0.023366	0.278919	0.8956596	0.8110358	0.0939638	0.315581	0.697801	1.43307	3.16876	10.6424	1.709946	0.0822424	0.0454076	0.0135804	0.0155586	0.026376	0.059862	0.0090311	0.00536619	0.023482	0.0099486	0.0344007	0.0625438	0.00699035	0.0152357	0.0127895	0.00214622	0.00922801	0.0366607	0.000633665	0.0152821	0.00499875	0.00531043	0.00758691	0.00899979	0.0132597	0.000969428	0.00124887	0.0111943	0.00240007	0.0123468	0.000778641	0.014334	0.0692161	0.00574416	0.00149188	0.00546833	0.0100303	0.0132903	0.00221649	0.00672556	0.0195527	0.0131908	0.00729526	0.0114918	0.00945538	0.02482	0.0378742	0.0115799	0.0212912	0.012296	0.146776	1.039978	0.55217	0.44783	1.900301
7884	-2366.307	-2436.031	69.72389	0.204579	0.102428	0.0635549	0.0711216	0.0681283	0.152566	0.0695834	0.0090299	0.0729792	0.034681	0.0908205	0.15008	0.0474983	0.0302625	0.00113926	0.0233724	0.0214706	0.0850249	0.0460222	0.0548475	0.0220687	0.0313616	0.00503809	0.0273909	0.0146845	0.0270375	0.00228218	0.027445	0.0316007	0.0192743	0.00361391	0.0304024	0.268422	0.0776187	0.017175	0.0310296	0.0149517	0.00999691	0.0231428	0.0139619	0.0203352	0.0152592	0.0100577	0.000814859	0.0188499	0.199546	0.00618717	0.102568	0.00139323	0.0658719	0.00946293	0.8824351	0.7896053	0.13441	0.37578	0.736863	1.3571	2.66113	7.43995	1.451101	0.0802889	0.0401988	0.0249427	0.0279124	0.0267376	0.0598758	0.0273087	0.00354387	0.0286414	0.0136109	0.0356434	0.0589004	0.0186411	0.0118768	0.000447112	0.00917271	0.00842636	0.0333688	0.0180618	0.0215254	0.00866107	0.0123082	0.00197724	0.0107498	0.00576306	0.0106111	0.000895665	0.0107711	0.012402	0.00756437	0.00141831	0.0119317	0.105345	0.0304622	0.00674047	0.0121779	0.00586795	0.00392338	0.00908262	0.0054795	0.00798073	0.00598862	0.00394724	0.000319799	0.00739784	0.0783137	0.00242821	0.0402537	0.000546786	0.025852	0.00371382	1.045274	0.558782	0.441218	2.548034
7920	-2371.894	-2443.088	71.19398	0.0457924	0.0409142	0.02477	0.0294983	0.0817884	0.084567	0.0344481	0.00829044	0.0561459	0.00836716	0.0460103	0.0556499	0.0117974	0.0155619	0.00178713	0.0116006	0.0156513	0.0565468	0.0283029	0.0282043	0.0146174	0.0193676	0.0128844	0.00931132	0.0125579	0.00532296	0.00610365	0.0108411	0.0151336	0.01896	0.00504322	0.0221011	0.130665	0.0365057	0.0296285	0.0164841	0.0118808	0.0318888	0.014842	0.0373145	0.006796	0.0108324	0.00404647	0.00214713	0.0139085	0.124042	0.00539484	0.00833201	0.0105537	0.0400397	0.00445573	0.8752883	0.7782335	0.0926145	0.313362	0.696267	1.43623	3.19119	10.7974	1.720405	0.0332384	0.0296976	0.0179793	0.0214113	0.059366	0.0613829	0.0250041	0.00601761	0.0407535	0.00607329	0.0333965	0.0403934	0.00856314	0.0112956	0.00129718	0.00842032	0.0113605	0.0410445	0.0205437	0.020472	0.01061	0.0140579	0.00935213	0.00675861	0.00911514	0.00386367	0.00443033	0.00786902	0.0109847	0.0137621	0.00366062	0.0160421	0.0948428	0.0264976	0.0215058	0.011965	0.00862369	0.0231465	0.010773	0.0270847	0.00493287	0.0078627	0.00293713	0.00155849	0.0100955	0.0900359	0.00391584	0.00604778	0.00766042	0.0290628	0.00323419	1.048159	0.562356	0.437644	1.377697
7956	-2375.959	-2447.56	71.60078	0.0345308	0.0434276	0.00923735	0.0371079	0.0814964	0.0739938	0.0272842	0.00602673	0.0347166	0.0097104	0.0577273	0.0641984	0.0173363	0.00681144	0.00194497	0.0181877	0.00380064	0.0352796	0.0173531	0.0104387	0.0226628	0.00610451	0.00388472	0.00366888	0.0102574	0.00467966	0.00148998	0.00519207	0.0134135	0.0198282	0.00205985	0.00668932	0.111571	0.000871729	0.0173574	0.00231893	0.0108796	0.0332093	0.011569	0.0290334	0.00968834	0.00283016	0.00366715	0.00174682	0.0261489	0.0857011	0.00128781	0.0177374	0.00435671	0.00999543	0.00216938	0.7682495	0.6237055	0.0748145	0.282384	0.674019	1.48364	3.54128	13.3664	1.874732	0.0321912	0.0404851	0.00861147	0.0345936	0.0759745	0.0689803	0.0254355	0.00561839	0.0323644	0.00905246	0.053816	0.0598486	0.0161617	0.00634993	0.00181318	0.0169553	0.00354312	0.0328892	0.0161773	0.00973144	0.0211272	0.0056909	0.00362151	0.0034203	0.00956236	0.00436258	0.00138902	0.00484028	0.0125047	0.0184847	0.00192029	0.00623608	0.104011	0.000812665	0.0161813	0.00216181	0.0101424	0.0309592	0.0107851	0.0270662	0.0090319	0.0026384	0.00341868	0.00162846	0.0243772	0.0798943	0.00120056	0.0165356	0.00406151	0.00931818	0.00202239	1.093352	0.615875	0.384125	1.07268
7992	-2391.424	-2461.229	69.80421	0.182702	0.10084	0.032623	0.070111	0.0941033	0.132731	0.096035	0.0197122	0.0778116	0.0481914	0.164364	0.195735	0.0413518	0.0284612	0.00846188	0.025891	0.0133554	0.0717696	0.0745741	0.0372716	0.0250971	0.0203561	0.00818536	0.0426702	0.0377275	0.0164793	0.0124226	0.0464596	0.0254248	0.0557492	0.0114558	0.0177498	0.0392969	0.00509962	0.0181183	0.0120111	0.0478873	0.0601339	0.0263243	0.00268112	0.00297337	0.00849096	0.0144262	0.284039	0.0103808	0.00488423	0.0305392	0.0036231	0.0395686	0.174543	0.0335775	0.7191054	0.5614087	0.124714	0.362306	0.728517	1.37265	2.7601	8.01835	1.505236	0.0688281	0.0379886	0.0122898	0.0264124	0.0354509	0.0500028	0.0361786	0.00742604	0.0293134	0.0181548	0.0619196	0.0737378	0.0155782	0.010722	0.00318778	0.00975375	0.00503128	0.0270372	0.0280938	0.0140411	0.00945464	0.00766859	0.00308361	0.0160749	0.0142128	0.00620813	0.00467987	0.0175024	0.0095781	0.021002	0.00431566	0.00668675	0.014804	0.00192114	0.00682559	0.00452487	0.0180402	0.0226538	0.00991696	0.00101004	0.00112014	0.00319874	0.00543469	0.107004	0.00391069	0.00184	0.0115048	0.00136491	0.0149064	0.0657542	0.0126494	1.115433	0.640447	0.359553	2.654471
8028	-2374.639	-2444.715	70.07626	0.16789	0.0734575	0.0489102	0.0466941	0.0608421	0.100855	0.0397849	0.0262648	0.0305104	0.0363211	0.0653256	0.10815	0.0193365	0.0348029	0.00346463	0.0269621	0.026538	0.0649348	0.0178053	0.0198095	0.0166202	0.0176792	0.00325871	0.0473136	0.0328328	0.0125489	0.00280491	0.024592	0.00172822	0.0116318	0.0189111	0.0229903	0.183121	0.00294104	0.0177956	0.0204789	0.0122515	0.012411	0.0351954	0.00430911	0.0260452	0.0109833	0.0103633	0.0132726	0.0387141	0.0551841	0.0521664	0.0385347	0.0112211	0.0108536	0.15667	1.034949	1.072429	0.0905984	0.310017	0.693939	1.44105	3.22563	11.0377	1.736319	0.0863593	0.0377852	0.0251585	0.0240186	0.031296	0.0518778	0.0204646	0.0135101	0.015694	0.0186829	0.0336023	0.0556304	0.00994632	0.017902	0.00178214	0.0138688	0.0136506	0.0334013	0.0091587	0.0101896	0.00854912	0.00909385	0.00167622	0.0243372	0.0168886	0.00645493	0.0014428	0.0126497	0.000888965	0.00598317	0.00972751	0.0118258	0.0941942	0.00151282	0.00915371	0.010534	0.00630195	0.00638398	0.0181039	0.00221653	0.0133972	0.00564962	0.0053307	0.00682716	0.0199138	0.0283857	0.0268334	0.0198215	0.00577193	0.00558291	0.0805882	0.9872878	0.482526	0.517474	1.944083
8064	-2365.972	-2437.314	71.3417	0.079787	0.0572975	0.0181929	0.0247128	0.0391377	0.0858159	0.0801914	0.0141712	0.0315056	0.0159919	0.0323339	0.0555534	0.0103639	0.00943491	0.00773472	0.0117603	0.0120032	0.0193704	0.0183709	0.0173063	0.00653802	0.00794322	0.00935363	0.0222639	0.0131831	0.00132831	0.00114918	0.0105017	0.0102351	0.00659511	0.0108121	0.00863582	0.00575219	0.0253499	0.0123862	0.00722912	0.0169192	0.00477215	0.00502553	0.0158973	0.000520652	0.00880374	0.00305141	0.0927357	0.00723396	0.00770176	0.0153337	0.0117907	0.0192282	0.118144	0.00532195	0.8105721	0.6814807	0.0638768	0.261434	0.658003	1.51975	3.82505	15.6551	1.989017	0.0704351	0.0505817	0.0160605	0.0218162	0.0345503	0.0757574	0.0707921	0.0125102	0.0278129	0.0141175	0.0285441	0.049042	0.00914916	0.00832905	0.00682813	0.0103819	0.0105963	0.0171	0.0162176	0.0152778	0.0057717	0.0070122	0.00825729	0.0196544	0.0116379	0.00117262	0.00101448	0.00927079	0.0090354	0.0058221	0.00954483	0.00762362	0.00507797	0.0223786	0.0109344	0.0063818	0.0149361	0.0042128	0.00443649	0.014034	0.000459626	0.00777185	0.00269375	0.0818661	0.00638607	0.00679904	0.0135364	0.0104087	0.0169745	0.104296	0.00469817	1.075025	0.594714	0.405286	1.132772
8100	-2378.37	-2449.557	71.18746	0.0973598	0.0805114	0.0306332	0.0160985	0.0601529	0.0911696	0.083396	0.011516	0.066781	0.0458517	0.0339756	0.0868961	0.0255375	0.034212	0.00967402	0.0117829	0.0142465	0.0663946	0.0364528	0.0126802	0.0153846	0.0187604	0.00391034	0.0294747	0.0327176	0.00105101	0.0033911	0.0105291	0.0233991	0.0194537	0.0121227	0.00918374	0.00376157	0.0383343	0.011861	0.0319517	0.0314514	0.0414224	0.00792317	0.0213994	0.00177486	0.000830377	0.00740982	0.145162	0.0126513	0.00986196	0.0144516	0.0272793	0.0402183	0.204504	0.00903036	0.68097	0.5162658	0.112994	0.34528	0.717659	1.39342	2.8962	8.85006	1.576597	0.0554448	0.0458499	0.0174451	0.0091678	0.0342561	0.0519196	0.0474926	0.00655815	0.0380307	0.0261118	0.0193485	0.0494859	0.0145432	0.0194832	0.00550919	0.00671014	0.00811314	0.0378106	0.0207593	0.00722119	0.00876129	0.0106837	0.00222687	0.0167854	0.0186321	0.000598535	0.00193117	0.00599612	0.0133254	0.0110786	0.00690366	0.00522999	0.00214215	0.0218307	0.00675461	0.018196	0.017911	0.0235894	0.00451211	0.0121866	0.00101075	0.000472886	0.00421977	0.082667	0.0072047	0.00561622	0.00822991	0.0155351	0.0229036	0.116461	0.00514264	1.133192	0.659515	0.340485	1.755978
8136	-2364.072	-2433.961	69.88867	0.141456	0.130552	0.0539247	0.0630718	0.0855857	0.136895	0.0700419	0.019734	0.0700243	0.0200842	0.103606	0.0656845	0.0473902	0.027851	0.0139709	0.0335948	0.0291714	0.139483	0.0458595	0.0437811	0.0195483	0.0355993	0.012558	0.0252698	0.0362249	0.0137007	0.00190762	0.0203462	0.0322796	0.0955566	0.0184102	0.0348294	0.0155923	0.0533634	0.0443252	0.00529365	0.0265732	0.0614561	0.0323618	0.0267581	0.00919449	0.00124642	0.00421067	0.175702	0.0447246	0.00959711	0.0398922	0.0332685	0.0768735	0.226931	0.00829817	0.8104519	0.6813107	0.151396	0.398236	0.750328	1.33275	2.51108	6.60518	1.365048	0.0547503	0.0505299	0.0208715	0.0244118	0.0331258	0.0529852	0.0271096	0.007638	0.0271028	0.00777355	0.0401007	0.0254231	0.0183423	0.0107797	0.00540743	0.0130028	0.0112907	0.0539868	0.0177499	0.0169454	0.00756616	0.0137786	0.00486054	0.00978065	0.0140208	0.00530282	0.00073834	0.00787497	0.0124938	0.036985	0.00712563	0.0134807	0.00603497	0.0206542	0.017156	0.0020489	0.0102851	0.0237865	0.0125256	0.0103567	0.00355871	0.000482425	0.00162973	0.0680051	0.0173106	0.00371455	0.0154402	0.0128765	0.0297538	0.0878334	0.0032118	1.075076	0.594774	0.405226	2.583656
8172	-2365.405	-2436.255	70.85012	0.139542	0.0646177	0.0344515	0.0402329	0.0556279	0.089426	0.0342621	0.00542297	0.0669412	0.0244556	0.0403179	0.104046	0.0176116	0.0224306	0.00772504	0.0149753	0.01317	0.0940671	0.0277183	0.0153964	0.0101026	0.0114188	0.0151895	0.0208791	0.0248044	0.00374953	0.00370855	0.0198687	0.0215583	0.0774488	0.0138259	0.0188281	0.005848	0.0242262	0.0176493	0.0603855	0.0174444	0.0801441	0.0142858	0.0115858	0.00195768	0.00252024	0.00614463	0.100122	0.0152669	0.00797376	0.0180626	0.0376154	0.00489787	0.12234	0.00104567	0.8096196	0.6801352	0.0890015	0.30734	0.692064	1.44495	3.25373	11.2358	1.749177	0.0819227	0.0379359	0.0202259	0.0236201	0.0326582	0.0525005	0.0201147	0.00318373	0.0393	0.0143574	0.0236699	0.0610838	0.0103395	0.0131686	0.00453524	0.00879175	0.00773187	0.0552252	0.0162729	0.00903898	0.00593104	0.00670381	0.00891747	0.0122578	0.0145622	0.00220128	0.00217722	0.0116646	0.0126565	0.0454689	0.00811693	0.0110536	0.00343326	0.0142228	0.0103616	0.0354513	0.0102413	0.0470512	0.00838695	0.00680185	0.00114932	0.00147959	0.00360741	0.05878	0.00896293	0.00468126	0.0106043	0.0220834	0.00287546	0.071824	0.000613896	1.075431	0.59519	0.40481	1.703337
8208	-2370.14	-2441.525	71.38531	0.0704349	0.0274108	0.018853	0.0202181	0.0378406	0.115493	0.0233014	0.0185364	0.0386781	0.00369364	0.0286142	0.0661286	0.00715384	0.01504	0.000983955	0.013699	0.0163382	0.0293652	0.0156754	0.00687352	0.00840076	0.00623034	0.00848472	0.0126834	0.0140621	0.00288023	0.00201976	0.00615321	0.00887382	0.00979856	0.0129044	0.0302772	0.00842096	0.00735302	0.117072	0.0216041	0.00607214	0.00195774	0.00306107	0.0107835	0.0162134	0.00115258	0.0037454	0.000277975	0.00358468	0.00689845	0.0128982	0.00271734	0.0389876	0.0190734	0.0909987	0.8188211	0.6932236	0.063045	0.259769	0.656692	1.52278	3.84958	15.8617	1.998494	0.0658287	0.0256182	0.0176201	0.0188959	0.035366	0.10794	0.0217775	0.0173242	0.0361486	0.00345209	0.0267429	0.061804	0.006686	0.0140564	0.000919608	0.0128032	0.0152697	0.0274448	0.0146502	0.00642401	0.00785138	0.00582289	0.00792985	0.0118539	0.0131425	0.00269187	0.00188767	0.00575081	0.0082935	0.00915776	0.0120604	0.0282971	0.00787026	0.00687216	0.109416	0.0201913	0.00567504	0.00182971	0.00286089	0.0100783	0.0151531	0.0010772	0.00350047	0.000259796	0.00335026	0.00644732	0.0120547	0.00253963	0.0364379	0.017826	0.0850476	1.071524	0.590589	0.409411	1.069973
8244	-2378.515	-2449.818	71.30277	0.0607167	0.039067	0.0170239	0.0159417	0.0127646	0.0512005	0.0248789	0.00474628	0.0474053	0.00169631	0.00930277	0.0542466	0.00739449	0.0114367	0.00373166	0.00748964	0.00729376	0.0410338	0.0170951	0.0159556	0.00524212	0.00832847	0.000413352	0.0107475	0.00934129	0.00843313	0.00446293	0.0121779	0.0105324	0.0289615	0.00598013	0.0355419	0.000772629	0.0288981	0.0111263	0.024339	0.0059651	0.039893	0.0276719	0.00863376	0.00629802	0.000904874	0.00670248	0.0786935	0.0100915	0.00353525	0.00478673	0.0199504	0.00114135	0.112395	0.00297516	0.8634587	0.7597249	0.0560433	0.245274	0.645034	1.55031	4.07707	17.8434	2.083618	0.0616189	0.0396475	0.0172769	0.0161786	0.0129542	0.0519613	0.0252486	0.00481681	0.0481097	0.00172152	0.009441	0.0550527	0.00750436	0.0116066	0.00378711	0.00760093	0.00740213	0.0416435	0.0173491	0.0161927	0.00532001	0.00845222	0.000419494	0.0109072	0.00948009	0.00855844	0.00452924	0.0123588	0.0106889	0.0293919	0.00606899	0.0360701	0.00078411	0.0293275	0.0112917	0.0247007	0.00605374	0.0404858	0.0280831	0.00876205	0.0063916	0.00091832	0.00680207	0.0798628	0.0102415	0.00358778	0.00485785	0.0202468	0.00115831	0.114065	0.00301937	1.052969	0.568271	0.431729	0.9853584
8280	-2368.831	-2439.498	70.66761	0.100345	0.0904655	0.0433249	0.0268016	0.0628153	0.098699	0.0224138	0.00497967	0.0429629	0.0428276	0.0838311	0.146917	0.0176023	0.0180536	0.00812668	0.00518048	0.013539	0.0529675	0.045356	0.0128159	0.0396497	0.0014085	0.0122475	0.00514171	0.0191279	0.00662348	0.000969828	0.0021294	0.0114111	0.0192482	0.0265219	0.0619043	0.0632498	0.0283424	0.18289	0.0395976	0.0127628	0.0331897	0.0308087	0.0335732	0.0162603	0.00478438	0.0265512	0.00651658	0.0121604	0.0199394	0.0230929	0.000273304	0.0197541	0.0145135	0.167732	0.8847274	0.7932835	0.120264	0.355943	0.724501	1.38026	2.80944	8.31503	1.531507	0.0533068	0.0480586	0.0230158	0.014238	0.0333698	0.0524326	0.011907	0.00264539	0.0228235	0.0227516	0.0445342	0.0780478	0.00935097	0.00959074	0.00431719	0.00275206	0.00719242	0.0281383	0.0240948	0.00680825	0.0210634	0.000748246	0.00650635	0.00273146	0.0101615	0.00351864	0.000515208	0.00113122	0.00606199	0.0102253	0.0140894	0.0328858	0.0336006	0.0150565	0.0971577	0.0210357	0.00678009	0.0176316	0.0163667	0.0178353	0.00863805	0.00254164	0.014105	0.00346184	0.00646005	0.0105926	0.0122678	0.000145189	0.0104941	0.00771012	0.0891052	1.044352	0.557636	0.442364	1.8824
8316	-2364.43	-2434.331	69.90072	0.136213	0.0948365	0.0273444	0.0596286	0.0774185	0.184702	0.0396107	0.00541211	0.0738585	0.0874774	0.0737507	0.095996	0.0444253	0.0265439	0.00315996	0.0436918	0.0343022	0.11598	0.03618	0.0319671	0.013039	0.0153325	0.0118932	0.0221296	0.0241347	0.00281456	0.000521738	0.00322399	0.0161423	0.0268868	0.0400323	0.0559908	0.0813452	0.0260123	0.238062	0.0335784	0.0501302	0.0828705	0.0993192	0.00471325	0.0120065	0.0118825	0.0190957	0.00312559	0.00459934	0.0146704	0.0150819	0.000603879	0.00620157	0.0188066	0.173979	0.8213629	0.6968751	0.110423	0.341427	0.71515	1.39831	2.92889	9.0561	1.593238	0.0562694	0.0391769	0.011296	0.0246325	0.0319816	0.0763003	0.0163631	0.00223574	0.0305109	0.0361369	0.0304664	0.0396559	0.0183521	0.0109653	0.00130538	0.0180491	0.0141702	0.0479112	0.014946	0.0132056	0.00538642	0.00633385	0.00491308	0.00914173	0.00997003	0.00116269	0.00021553	0.00133183	0.00666838	0.0111069	0.0165373	0.0231298	0.0336037	0.0107457	0.0983435	0.0138712	0.0207088	0.0342338	0.0410287	0.00194704	0.00495987	0.00490865	0.00788844	0.00129118	0.00189998	0.00606034	0.00623032	0.000249462	0.00256186	0.00776901	0.0718706	1.07045	0.589319	0.410681	2.420724
8352	-2363.052	-2434.158	71.10647	0.0680276	0.0484976	0.021061	0.021809	0.0403132	0.0639138	0.013295	0.00530448	0.0297723	0.031505	0.0239379	0.118087	0.0119854	0.0129248	0.00412801	0.0133528	0.0081479	0.0131756	0.0183932	0.00946057	0.014772	0.0127609	0.00480457	0.0148071	0.00479687	0.000630475	0.00324621	0.00453377	0.0167589	0.0128301	0.000457601	0.00849423	0.0960517	0.00123421	0.00445317	0.0221329	0.00994105	0.00347977	0.0196687	0.0127542	0.0152713	0.000407082	0.0114977	0.00813043	0.018743	0.0163265	0.0242414	0.0122542	0.0202495	0.00576527	0.0952981	0.9814395	0.9635554	0.0664476	0.266514	0.661965	1.51065	3.75215	15.0494	1.960486	0.0633472	0.0451609	0.019612	0.0203085	0.0375396	0.0595165	0.0123803	0.00493952	0.0277239	0.0293374	0.0222909	0.109962	0.0111608	0.0120356	0.003844	0.0124341	0.00758731	0.0122691	0.0171277	0.00880967	0.0137557	0.0118829	0.00447401	0.0137883	0.00446683	0.000587098	0.00302287	0.00422184	0.0156058	0.0119474	0.000426117	0.00790981	0.0894432	0.00114929	0.00414679	0.0206102	0.00925709	0.00324036	0.0183155	0.0118767	0.0142206	0.000379074	0.0107066	0.00757105	0.0174534	0.0152032	0.0225735	0.0114111	0.0188563	0.00536861	0.0887414	1.006885	0.50928	0.49072	1.073885
